#  z (Ang)     O                 H                 C                 Si                O_SiO2 
  -4.27000     0.000000000000    0.000159943234    0.000000000000    0.281442590463    0.000002651764
  -4.25000     0.000000000000    0.000195253564    0.000000000000    0.281249430397    0.000004186996
  -4.23000     0.000000000000    0.000234890456    0.000000000000    0.275531250431    0.000004466129
  -4.21000     0.000000000000    0.000296997559    0.000000000000    0.261689740628    0.000000000000
  -4.19000     0.000000000000    0.000350032836    0.000000000000    0.241410166740    0.000000000000
  -4.17000     0.000000000000    0.000419676531    0.000000000000    0.217286233009    0.000000000000
  -4.15000     0.000000000000    0.000482341899    0.000000000000    0.189139154719    0.000000000000
  -4.13000     0.000000000000    0.000607393503    0.000000000000    0.163037423806    0.000000000000
  -4.11000     0.000000000000    0.000718628021    0.000000000000    0.135988594476    0.000000000000
  -4.09000     0.000000000000    0.000847029221    0.000000000000    0.112869400135    0.000000000000
  -4.07000     0.000000000000    0.000981710915    0.000000000000    0.090523543891    0.000000000000
  -4.05000     0.000000000000    0.001120440038    0.000000000000    0.072103414774    0.000000000000
  -4.03000     0.000000000000    0.001277731507    0.000000000000    0.057300989468    0.000000000000
  -4.01000     0.000000000000    0.001483312994    0.000000000000    0.044355775869    0.000007257459
  -3.99000     0.000000000000    0.001683870086    0.000000000000    0.034346483623    0.000009490524
  -3.97000     0.000000000000    0.001816039582    0.000000000000    0.026662927897    0.000013119253
  -3.95000     0.000000000000    0.002095870458    0.000000000000    0.020912368498    0.000063363201
  -3.93000     0.000000000000    0.002238367877    0.000000000000    0.015946033385    0.000115002814
  -3.91000     0.000000000000    0.002408220334    0.000000000000    0.012043055602    0.000188554371
  -3.89000     0.000000000000    0.002677862854    0.000000000000    0.009295688620    0.000284715705
  -3.87000     0.000000000000    0.002916382040    0.000000000000    0.007177906218    0.000551008628
  -3.85000     0.000000000000    0.003095306321    0.000000000000    0.005502410123    0.000880385620
  -3.83000     0.000000000000    0.003395932609    0.000000000000    0.004097952214    0.001545420096
  -3.81000     0.000000000000    0.003586859611    0.000000000000    0.002901308856    0.002544855959
  -3.79000     0.000000000000    0.003855804298    0.000000000000    0.002020225403    0.004197602710
  -3.77000     0.000000000000    0.004141496969    0.000000000000    0.001488197823    0.006596611654
  -3.75000     0.000000000000    0.004318467319    0.000000000000    0.001045353249    0.010017107971
  -3.73000     0.000000000000    0.004610300915    0.000000000000    0.000722256751    0.015135291460
  -3.71000     0.000000000000    0.004941910971    0.000000000000    0.000528817551    0.022979348686
  -3.69000     0.000000000000    0.005565912891    0.000000000000    0.000395252390    0.032699459099
  -3.67000     0.000000000000    0.006114409322    0.000000000000    0.000286111370    0.045739159233
  -3.65000     0.000000000000    0.006761579283    0.000000000000    0.000214513744    0.061899985496
  -3.63000     0.000000000000    0.007469181549    0.000000000000    0.000127842934    0.082731265844
  -3.61000     0.000000000000    0.008411674271    0.000000000000    0.000106070556    0.107774384689
  -3.59000     0.000000000000    0.009209994776    0.000000000000    0.000101604428    0.134665782982
  -3.57000     0.000000000000    0.010351928057    0.000000000000    0.000083321214    0.165319615571
  -3.55000     0.000003349597    0.011826727493    0.000000000000    0.000026796772    0.197353202794
  -3.53000     0.000002930897    0.013558887596    0.000000000000    0.000010327922    0.229231173346
